PaymentID,OrderID,PaymentAttempt,PaymentDateTime,PaymentMethod,PaymentAmount,PaymentStatus
38077,35914,1,2026-06-07 12:32:08,Credit Card,287.74,Successful
38078,35915,1,2023-08-08 14:35:13,Credit Card,382.14,Successful
38079,35916,1,2023-08-10 05:56:40,Apple Pay,242.10,Failed
38080,35916,2,2023-08-11 02:48:40,Apple Pay,242.10,Successful
38081,35917,1,2023-11-27 13:39:19,Apple Pay,431.93,Successful
38082,35918,1,2023-12-19 20:39:29,Credit Card,204.34,Successful
38083,35919,1,2024-03-07 06:02:01,Credit Card,169.85,Successful
38084,35920,1,2024-05-17 10:46:20,Credit Card,608.31,Successful
38085,35921,1,2024-05-21 09:13:13,Credit Card,374.77,Successful
38086,35922,1,2024-06-19 21:09:15,Apple Pay,271.79,Successful
38087,35923,1,2024-06-30 13:18:20,Credit Card,103.93,Successful
38088,35924,1,2024-07-06 04:29:19,Credit Card,280.46,Successful
38089,35925,1,2024-08-11 13:24:43,Credit Card,84.95,Successful
38090,35926,1,2024-08-22 02:26:13,Credit Card,157.44,Successful
38091,35927,1,2024-10-10 15:55:55,Credit Card,205.02,Successful
38092,35928,1,2024-11-10 18:02:22,Credit Card,323.26,Successful
38093,35929,1,2024-11-25 20:35:45,Credit Card,145.86,Successful
38094,35930,1,2024-12-19 13:33:58,Credit Card,73.84,Successful
38095,35931,1,2024-12-29 13:26:35,Credit Card,417.25,Successful
38096,35932,1,2025-01-26 09:31:22,Credit Card,78.65,Successful
38097,35933,1,2025-03-09 17:20:14,Credit Card,506.01,Successful
38098,35934,1,2025-03-26 14:21:56,Credit Card,259.94,Successful
38099,35935,1,2025-03-29 10:05:07,Credit Card,228.62,Successful
38100,35936,1,2025-04-03 09:16:51,Credit Card,218.54,Successful
38101,35937,1,2025-07-12 06:49:17,Credit Card,838.87,Successful
38102,35938,1,2025-08-19 13:22:01,Credit Card,133.42,Successful
38103,35939,1,2025-08-19 23:28:06,Credit Card,222.50,Successful
38104,35940,1,2025-08-25 10:24:16,PayPal,240.82,Successful
38105,35941,1,2025-09-01 07:55:36,Credit Card,184.34,Successful
38106,35942,1,2025-09-07 21:44:41,PayPal,112.97,Successful
38107,35943,1,2025-10-31 15:26:23,Credit Card,500.15,Successful
38108,35944,1,2025-11-07 20:14:50,Credit Card,270.92,Successful
38109,35945,1,2025-12-20 08:30:29,Credit Card,356.41,Successful
38110,35946,1,2025-12-29 08:21:16,PayPal,103.93,Successful
38111,35947,1,2026-01-31 18:36:25,Credit Card,145.37,Successful
38112,35948,1,2026-03-01 12:04:39,Apple Pay,53.25,Successful
38113,35949,1,2026-03-14 09:27:40,Credit Card,192.21,Successful
38114,35950,1,2026-03-27 18:17:34,Credit Card,249.79,Successful
38115,35951,1,2026-04-04 12:01:18,PayPal,261.84,Successful
38116,35952,1,2026-04-20 22:18:48,Debit Card,127.67,Successful
38117,35953,1,2026-04-25 14:03:44,Apple Pay,603.63,Failed
38118,35954,1,2026-04-27 11:21:11,Credit Card,932.09,Successful
38119,35955,1,2026-05-05 11:27:32,Credit Card,458.68,Successful
38120,35956,1,2026-05-16 07:20:06,Debit Card,473.45,Successful
38121,35957,1,2026-05-23 21:45:30,Credit Card,252.08,Successful
38122,35958,1,2026-07-01 21:49:36,Credit Card,302.24,Successful
38123,35959,1,2026-07-08 07:45:36,Credit Card,520.03,Successful
38124,35960,1,2026-08-04 21:08:41,Credit Card,147.31,Successful
38125,35961,1,2024-05-12 16:46:37,Debit Card,136.01,Successful
38126,35962,1,2024-06-16 21:40:09,Credit Card,280.46,Successful
38127,35963,1,2024-08-12 17:43:05,Credit Card,115.20,Successful
38128,35964,1,2024-09-29 17:22:05,Debit Card,111.83,Successful
38129,35965,1,2024-11-12 06:45:12,Credit Card,433.93,Successful
38130,35966,1,2024-12-20 19:00:04,PayPal,331.25,Successful
38131,35967,1,2025-01-31 15:44:02,Credit Card,207.87,Successful
38132,35968,1,2025-05-04 20:05:03,Credit Card,113.36,Successful
38133,35969,1,2025-09-24 17:00:34,Debit Card,169.85,Successful
38134,35970,1,2025-12-12 04:54:33,Credit Card,462.20,Failed
38135,35970,2,2025-12-12 21:45:33,Credit Card,462.20,Successful
38136,35971,1,2025-12-23 09:23:36,Credit Card,272.74,Successful
38137,35972,1,2026-04-05 20:43:59,PayPal,480.78,Successful
38138,35973,1,2026-05-01 13:20:56,Apple Pay,231.16,Successful
38139,35974,1,2026-07-23 13:43:03,Credit Card,431.43,Successful
38140,35975,1,2026-08-01 03:23:52,Credit Card,332.79,Successful
38141,35976,1,2025-09-16 05:47:51,Credit Card,575.48,Successful
38142,35977,1,2026-02-20 20:59:59,PayPal,659.34,Successful
38143,35978,1,2026-03-28 23:02:09,Credit Card,376.27,Successful
38144,35979,1,2026-04-25 21:58:35,PayPal,137.41,Successful
38145,35980,1,2025-07-22 12:43:56,Credit Card,290.52,Successful
38146,35981,1,2025-12-16 19:59:08,Apple Pay,220.22,Successful
38147,35982,1,2026-02-14 16:05:10,Debit Card,121.46,Successful
38148,35983,1,2026-03-20 18:03:33,Google Pay,109.49,Successful
38149,35984,1,2026-03-23 17:29:23,Credit Card,270.92,Successful
38150,35985,1,2026-04-04 17:17:10,Credit Card,119.34,Successful
38151,35986,1,2026-05-25 22:35:38,Credit Card,572.34,Successful
38152,35987,1,2026-07-28 20:29:46,Apple Pay,344.72,Successful
38153,35988,1,2026-02-04 20:44:38,Credit Card,217.51,Successful
38154,35989,1,2026-03-07 09:09:21,Debit Card,113.21,Successful
38155,35990,1,2026-06-06 21:37:08,Credit Card,80.42,Successful
38156,35991,1,2026-08-07 16:43:29,PayPal,260.73,Successful
38157,35992,1,2023-12-21 15:35:56,Credit Card,239.99,Successful
38158,35993,1,2023-12-25 00:28:49,Credit Card,109.60,Successful
38159,35994,1,2024-01-18 16:54:01,Google Pay,524.80,Successful
38160,35995,1,2024-06-06 18:38:43,Credit Card,167.72,Successful
38161,35996,1,2024-06-20 14:12:59,Debit Card,457.77,Successful
38162,35997,1,2024-07-05 10:48:59,Credit Card,571.66,Successful
38163,35998,1,2024-08-08 21:42:51,Debit Card,339.46,Successful
38164,35999,1,2024-10-19 17:31:03,Credit Card,202.81,Successful
38165,36000,1,2024-12-02 17:27:07,Credit Card,31.45,Successful
38166,36001,1,2025-02-19 12:57:22,Debit Card,731.46,Successful
38167,36002,1,2025-02-24 10:59:35,Debit Card,205.02,Successful
38168,36003,1,2025-04-30 13:25:49,Credit Card,295.44,Failed
38169,36004,1,2025-08-16 11:52:39,Credit Card,300.16,Successful
38170,36005,1,2025-10-24 19:38:14,Credit Card,545.90,Successful
38171,36006,1,2026-02-18 13:50:02,Credit Card,227.36,Successful
38172,36007,1,2026-03-08 10:46:42,Google Pay,280.46,Successful
38173,36008,1,2026-04-06 08:09:17,Credit Card,174.22,Successful
38174,36009,1,2026-05-07 06:48:05,Debit Card,276.82,Failed
38175,36010,1,2026-06-12 11:42:29,Google Pay,186.47,Successful
38176,36011,1,2026-08-10 18:23:53,Debit Card,146.43,Successful
38177,36012,1,2023-04-10 16:23:18,Debit Card,600.25,Successful
38178,36013,1,2023-04-28 17:30:13,Debit Card,194.92,Successful
38179,36014,1,2023-06-12 00:00:20,Credit Card,269.97,Successful
38180,36015,1,2023-07-19 10:38:34,Credit Card,142.52,Successful
38181,36016,1,2023-08-27 22:35:08,Credit Card,419.39,Successful
38182,36017,1,2023-08-31 19:49:27,PayPal,560.96,Successful
38183,36018,1,2023-09-16 20:48:25,Credit Card,249.79,Successful
38184,36019,1,2023-09-22 10:34:41,Debit Card,109.88,Successful
38185,36020,1,2023-10-02 11:31:00,Credit Card,119.90,Successful
38186,36021,1,2023-11-10 16:31:02,Credit Card,268.23,Successful
38187,36022,1,2023-11-19 08:06:29,Google Pay,69.30,Successful
38188,36023,1,2023-11-20 08:54:43,Apple Pay,503.40,Successful
38189,36024,1,2023-12-30 06:59:41,Apple Pay,220.22,Successful
38190,36025,1,2024-01-22 12:46:56,Credit Card,269.42,Successful
38191,36026,1,2024-03-07 19:42:34,Google Pay,124.36,Successful
38192,36027,1,2024-06-13 11:22:55,Credit Card,140.21,Successful
38193,36028,1,2024-06-23 18:36:00,Credit Card,489.40,Successful
38194,36029,1,2024-06-30 20:10:56,Apple Pay,193.50,Successful
38195,36030,1,2024-08-02 15:12:52,Credit Card,253.20,Successful
38196,36031,1,2024-08-06 14:57:28,Google Pay,308.27,Successful
38197,36032,1,2024-11-20 13:22:21,Credit Card,170.47,Failed
38198,36032,2,2024-11-21 00:01:21,Credit Card,170.47,Successful
38199,36033,1,2024-12-24 18:28:55,Credit Card,121.74,Successful
38200,36034,1,2025-01-13 20:27:05,Credit Card,175.37,Successful
38201,36035,1,2025-02-21 21:56:43,Credit Card,287.95,Failed
38202,36035,2,2025-02-21 23:40:43,PayPal,287.95,Successful
38203,36036,1,2025-03-13 21:28:11,Debit Card,528.65,Successful
38204,36037,1,2025-06-03 19:53:01,Credit Card,434.57,Failed
38205,36037,2,2025-06-04 05:05:01,Credit Card,434.57,Successful
38206,36038,1,2025-06-13 23:41:03,Credit Card,242.64,Failed
38207,36038,2,2025-06-14 13:39:03,Credit Card,242.64,Successful
38208,36039,1,2025-06-29 06:32:26,PayPal,242.64,Successful
38209,36040,1,2025-07-25 15:13:12,Credit Card,668.42,Successful
38210,36041,1,2025-07-29 18:25:20,PayPal,365.89,Successful
38211,36042,1,2025-08-09 11:47:20,Credit Card,41.29,Successful
38212,36043,1,2025-08-14 23:53:11,Credit Card,640.93,Failed
38213,36043,2,2025-08-15 21:37:11,Credit Card,640.93,Successful
38214,36044,1,2025-08-27 17:09:49,Apple Pay,108.57,Successful
38215,36045,1,2025-09-12 09:33:10,PayPal,467.71,Failed
38216,36046,1,2025-09-13 15:38:21,Credit Card,158.37,Successful
38217,36047,1,2025-10-27 17:54:01,Credit Card,649.01,Successful
38218,36048,1,2025-11-27 11:16:37,Credit Card,80.42,Successful
38219,36049,1,2025-12-19 13:26:31,Credit Card,139.47,Successful
38220,36050,1,2025-12-31 11:26:19,Credit Card,92.06,Failed
38221,36050,2,2025-12-31 18:04:19,Credit Card,92.06,Successful
38222,36051,1,2026-03-17 18:21:24,Credit Card,192.18,Successful
38223,36052,1,2026-03-18 15:49:56,PayPal,204.34,Successful
38224,36053,1,2026-05-05 06:47:15,Credit Card,113.21,Successful
38225,36054,1,2026-05-23 10:47:25,Apple Pay,222.03,Successful
38226,36055,1,2026-05-28 13:15:23,Credit Card,932.08,Successful
38227,36056,1,2026-07-20 12:17:36,Credit Card,553.23,Successful
38228,36057,1,2026-07-28 10:34:18,Credit Card,305.44,Successful
38229,36058,1,2026-08-03 10:04:39,Credit Card,296.49,Successful
38230,36059,1,2026-08-27 15:48:50,Debit Card,111.46,Successful
38231,36060,1,2023-09-22 11:32:06,Credit Card,89.87,Successful
38232,36061,1,2023-11-10 13:22:26,Apple Pay,282.70,Successful
38233,36062,1,2024-01-14 14:53:46,Credit Card,119.94,Successful
38234,36063,1,2024-06-07 17:48:34,Credit Card,474.69,Successful
38235,36064,1,2024-06-16 17:10:10,Credit Card,116.01,Successful
38236,36065,1,2024-06-21 08:49:53,Credit Card,319.23,Successful
38237,36066,1,2024-07-28 22:00:59,Debit Card,222.91,Successful
38238,36067,1,2024-09-16 15:29:10,Credit Card,429.37,Successful
38239,36068,1,2024-11-26 10:17:53,Credit Card,244.96,Successful
38240,36069,1,2024-11-27 14:19:31,Credit Card,139.47,Successful
38241,36070,1,2025-02-05 15:50:40,Credit Card,223.83,Successful
38242,36071,1,2025-04-01 10:18:28,Credit Card,137.25,Successful
38243,36072,1,2025-06-09 13:58:08,PayPal,242.64,Successful
38244,36073,1,2025-06-13 12:19:05,Credit Card,151.03,Successful
38245,36074,1,2025-07-25 20:24:56,Debit Card,402.80,Failed
38246,36074,2,2025-07-25 22:54:56,PayPal,402.80,Successful
38247,36075,1,2025-09-24 21:45:14,Apple Pay,336.79,Successful
38248,36076,1,2025-10-09 11:09:45,Debit Card,470.38,Successful
38249,36077,1,2025-12-14 15:02:54,Credit Card,121.77,Successful
38250,36078,1,2026-04-10 16:01:33,Credit Card,413.83,Successful
38251,36079,1,2026-05-31 11:20:50,Apple Pay,270.92,Successful
38252,36080,1,2026-06-27 20:00:42,Credit Card,127.98,Successful
38253,36081,1,2026-06-27 16:12:44,Credit Card,222.34,Successful
38254,36082,1,2026-07-11 21:00:31,Credit Card,154.09,Successful
38255,36083,1,2026-07-29 18:49:55,Credit Card,362.10,Failed
38256,36083,2,2026-07-30 06:34:55,Credit Card,362.10,Successful
38257,36084,1,2025-04-25 10:24:46,Apple Pay,110.99,Successful
38258,36085,1,2025-05-24 03:35:13,Credit Card,242.34,Successful
38259,36086,1,2025-05-31 21:25:22,Credit Card,250.04,Successful
38260,36087,1,2025-06-24 07:20:21,Debit Card,618.67,Successful
38261,36088,1,2025-07-05 19:39:44,Credit Card,183.97,Successful
38262,36089,1,2025-07-12 19:09:31,Credit Card,371.13,Successful
38263,36090,1,2025-09-01 11:53:29,Credit Card,102.24,Successful
38264,36091,1,2025-09-11 11:05:53,Google Pay,208.63,Successful
38265,36092,1,2025-09-21 17:43:40,Debit Card,584.12,Failed
38266,36092,2,2025-09-22 14:49:40,Debit Card,584.12,Successful
38267,36093,1,2025-09-30 19:29:42,PayPal,147.31,Successful
38268,36094,1,2025-10-08 16:17:38,Credit Card,109.93,Successful
38269,36095,1,2025-10-21 08:24:06,Google Pay,141.48,Successful
38270,36096,1,2025-10-25 19:21:23,Credit Card,282.62,Successful
38271,36097,1,2025-10-27 17:11:42,Debit Card,229.72,Successful
38272,36098,1,2025-11-01 13:29:35,Apple Pay,123.90,Successful
38273,36099,1,2025-11-08 12:41:08,PayPal,381.37,Successful
38274,36100,1,2025-11-16 20:57:30,PayPal,218.46,Successful
38275,36101,1,2025-11-17 13:14:24,Credit Card,112.63,Successful
38276,36102,1,2025-11-28 20:28:01,Google Pay,131.02,Successful
38277,36103,1,2025-12-03 21:52:17,Apple Pay,315.71,Successful
38278,36104,1,2025-12-18 18:31:40,Credit Card,80.42,Failed
38279,36104,2,2025-12-19 15:44:40,Credit Card,80.42,Failed
38280,36105,1,2025-12-22 12:38:24,Apple Pay,514.18,Successful
38281,36106,1,2025-12-24 22:25:34,Credit Card,235.11,Successful
38282,36107,1,2026-01-09 14:35:12,Credit Card,193.31,Successful
38283,36108,1,2026-01-23 11:52:21,PayPal,472.68,Successful
38284,36109,1,2026-01-31 05:50:18,Google Pay,659.11,Successful
38285,36110,1,2026-02-06 19:37:41,Credit Card,129.82,Failed
38286,36110,2,2026-02-07 06:27:41,Credit Card,129.82,Successful
38287,36111,1,2026-02-12 18:04:07,Debit Card,111.02,Successful
38288,36112,1,2026-02-18 14:02:16,PayPal,347.95,Failed
38289,36113,1,2026-02-24 19:02:41,Debit Card,240.82,Successful
38290,36114,1,2026-03-09 17:26:54,PayPal,306.43,Successful
38291,36115,1,2026-03-22 19:24:43,Credit Card,137.09,Failed
38292,36116,1,2026-03-25 18:13:06,Google Pay,207.70,Successful
38293,36117,1,2026-04-14 17:23:31,Credit Card,63.55,Successful
38294,36118,1,2026-04-24 11:35:47,PayPal,240.82,Failed
38295,36119,1,2026-05-03 10:57:28,Credit Card,247.48,Successful
38296,36120,1,2026-05-11 12:15:11,Debit Card,330.45,Successful
38297,36121,1,2026-05-14 20:55:29,Google Pay,345.77,Successful
38298,36122,1,2026-05-19 10:23:16,Debit Card,143.73,Successful
38299,36123,1,2026-05-21 10:39:19,PayPal,51.88,Successful
38300,36124,1,2026-05-21 09:46:34,PayPal,242.10,Successful
38301,36125,1,2026-06-02 08:14:27,Credit Card,77.71,Successful
38302,36126,1,2026-06-04 08:21:09,Credit Card,345.43,Successful
38303,36127,1,2026-06-06 12:19:48,Credit Card,767.71,Successful
38304,36128,1,2026-06-24 18:02:18,Credit Card,292.70,Successful
38305,36129,1,2026-06-27 21:52:54,PayPal,139.67,Successful
38306,36130,1,2026-07-06 04:09:14,Debit Card,336.12,Successful
38307,36131,1,2026-07-17 13:45:31,Credit Card,335.33,Successful
38308,36132,1,2026-07-26 20:43:16,Credit Card,342.26,Successful
38309,36133,1,2026-08-01 13:17:09,PayPal,158.37,Successful
38310,36134,1,2026-08-09 09:18:02,Debit Card,394.72,Successful
38311,36135,1,2026-08-13 11:44:12,Credit Card,109.15,Successful
38312,36136,1,2026-08-16 17:12:47,Debit Card,120.42,Successful
38313,36137,1,2026-08-23 17:39:12,Credit Card,278.19,Successful
38314,36138,1,2026-08-30 11:10:47,PayPal,207.60,Successful
38315,36139,1,2026-09-05 17:27:38,Credit Card,523.19,Successful
38316,36140,1,2026-09-01 21:04:48,Credit Card,617.04,Successful
38317,36141,1,2024-03-23 05:03:28,Credit Card,48.44,Failed
38318,36141,2,2024-03-23 11:56:28,Credit Card,48.44,Successful
38319,36142,1,2024-10-17 14:44:25,PayPal,69.00,Successful
38320,36143,1,2025-06-02 13:30:34,Debit Card,457.07,Successful
38321,36144,1,2025-11-27 18:28:50,Debit Card,383.41,Successful
38322,36145,1,2026-06-11 19:58:20,PayPal,445.99,Successful
38323,36146,1,2026-06-25 14:41:54,Google Pay,129.44,Successful
38324,36147,1,2025-04-12 18:12:03,Credit Card,821.36,Successful
38325,36148,1,2025-05-27 18:04:08,PayPal,132.81,Successful
38326,36149,1,2025-06-11 21:17:35,Credit Card,229.35,Successful
38327,36150,1,2025-08-04 19:33:25,Credit Card,160.20,Failed
38328,36150,2,2025-08-05 11:37:25,Google Pay,160.20,Successful
38329,36151,1,2025-08-18 12:46:08,Credit Card,210.99,Successful
38330,36152,1,2025-09-07 12:33:07,Debit Card,875.22,Successful
38331,36153,1,2025-09-26 10:41:36,Debit Card,140.75,Successful
38332,36154,1,2026-01-07 20:17:57,Debit Card,280.46,Successful
38333,36155,1,2026-01-10 19:39:45,Credit Card,402.53,Successful
38334,36156,1,2026-01-18 19:07:52,Debit Card,159.67,Successful
38335,36157,1,2026-02-19 11:51:11,Debit Card,171.85,Successful
38336,36158,1,2026-03-01 13:15:56,Credit Card,171.45,Successful
38337,36159,1,2026-03-06 16:08:32,Credit Card,402.78,Successful
38338,36160,1,2026-03-31 20:11:42,Credit Card,162.74,Successful
38339,36161,1,2026-04-03 18:32:13,Debit Card,150.50,Successful
38340,36162,1,2026-04-15 17:36:22,Debit Card,335.13,Successful
38341,36163,1,2026-04-22 00:09:04,Credit Card,132.17,Successful
38342,36164,1,2026-05-08 19:09:09,Google Pay,445.03,Successful
38343,36165,1,2026-05-20 22:42:47,Credit Card,196.51,Successful
38344,36166,1,2026-06-08 12:49:28,Credit Card,444.67,Successful
38345,36167,1,2026-06-26 10:44:45,Credit Card,550.38,Successful
38346,36168,1,2026-06-28 20:38:01,Credit Card,484.19,Failed
38347,36168,2,2026-06-29 16:39:01,Credit Card,484.19,Failed
38348,36169,1,2026-07-15 09:24:45,Credit Card,250.66,Successful
38349,36170,1,2026-07-20 16:55:34,Credit Card,187.53,Successful
38350,36171,1,2026-07-23 09:53:49,Credit Card,204.24,Successful
38351,36172,1,2026-04-24 21:16:00,PayPal,121.28,Successful
38352,36173,1,2026-05-26 19:03:12,PayPal,454.91,Successful
38353,36174,1,2026-06-01 17:20:32,Credit Card,173.20,Successful
38354,36175,1,2026-06-24 04:31:47,Debit Card,150.04,Successful
38355,36176,1,2026-07-18 21:28:09,Apple Pay,120.42,Successful
38356,36177,1,2026-07-21 18:38:43,Credit Card,132.41,Successful
38357,36178,1,2026-07-31 10:46:35,Google Pay,130.64,Successful
38358,36179,1,2026-08-05 20:47:56,PayPal,283.64,Successful
38359,36180,1,2026-08-19 17:08:57,Apple Pay,157.78,Successful
38360,36181,1,2026-08-28 16:19:31,Credit Card,205.02,Successful
38361,36182,1,2026-08-31 07:07:12,PayPal,588.53,Successful
38362,36183,1,2026-09-03 00:07:41,Credit Card,471.84,Successful
38363,36184,1,2026-09-03 22:13:47,Credit Card,132.25,Successful
38364,36185,1,2025-05-26 20:32:17,Credit Card,130.21,Successful
38365,36186,1,2025-07-09 12:09:47,Credit Card,241.22,Successful
38366,36187,1,2026-02-09 23:58:08,Apple Pay,653.47,Successful
38367,36188,1,2026-02-23 08:50:55,Debit Card,140.42,Successful
38368,36189,1,2023-07-20 16:43:52,Credit Card,99.55,Successful
38369,36190,1,2023-08-08 17:24:54,Credit Card,207.03,Successful
38370,36191,1,2023-11-15 09:02:27,PayPal,234.69,Successful
38371,36192,1,2024-01-17 20:46:26,Credit Card,220.22,Successful
38372,36193,1,2024-01-24 18:44:41,Credit Card,389.35,Failed
38373,36193,2,2024-01-25 08:02:41,Credit Card,389.35,Failed
38374,36194,1,2024-07-14 15:27:27,Credit Card,159.42,Successful
38375,36195,1,2024-09-12 21:56:58,Credit Card,850.04,Successful
38376,36196,1,2024-10-26 18:47:15,Credit Card,153.57,Successful
38377,36197,1,2024-11-03 11:02:17,Credit Card,601.52,Successful
38378,36198,1,2025-01-05 20:36:24,Debit Card,338.53,Successful
38379,36199,1,2025-05-18 20:36:24,PayPal,253.30,Successful
38380,36200,1,2025-09-01 04:36:16,Credit Card,124.10,Successful
38381,36201,1,2025-11-22 18:08:49,Credit Card,183.62,Successful
38382,36202,1,2026-01-03 18:46:47,Credit Card,175.37,Successful
38383,36203,1,2026-01-18 09:42:15,Debit Card,85.15,Successful
38384,36204,1,2026-03-07 09:17:22,Credit Card,962.09,Successful
38385,36205,1,2026-05-09 16:22:05,Debit Card,308.27,Successful
38386,36206,1,2026-06-18 19:28:38,Credit Card,457.65,Successful
38387,36207,1,2026-06-23 10:18:07,Apple Pay,175.37,Failed
38388,36208,1,2025-10-24 14:27:15,Debit Card,282.70,Successful
38389,36209,1,2025-11-14 17:21:56,Credit Card,121.30,Successful
38390,36210,1,2026-01-17 17:34:22,Credit Card,154.09,Successful
38391,36211,1,2026-01-24 06:13:06,PayPal,83.45,Successful
38392,36212,1,2026-03-09 17:12:11,Credit Card,240.82,Successful
38393,36213,1,2026-03-17 17:54:41,Credit Card,199.00,Successful
38394,36214,1,2026-04-13 20:56:15,Credit Card,249.79,Successful
38395,36215,1,2026-05-14 14:10:55,PayPal,187.13,Successful
38396,36216,1,2026-05-18 21:07:57,Credit Card,447.45,Successful
38397,36217,1,2026-05-29 20:04:15,Credit Card,192.10,Successful
38398,36218,1,2026-07-03 19:25:26,Credit Card,235.19,Successful
38399,36219,1,2026-07-13 21:06:55,Credit Card,225.84,Successful
38400,36220,1,2026-07-14 13:27:28,Credit Card,63.18,Successful
38401,36221,1,2026-07-28 09:56:31,PayPal,63.18,Successful
38402,36222,1,2026-08-03 15:57:52,Credit Card,431.35,Successful
38403,36223,1,2026-08-19 22:01:00,Apple Pay,244.90,Successful
38404,36224,1,2026-08-20 10:38:35,Credit Card,171.45,Successful
38405,36225,1,2026-08-28 11:21:02,Credit Card,417.96,Successful
38406,36226,1,2025-11-12 12:50:37,Debit Card,915.42,Failed
38407,36226,2,2025-11-13 08:52:37,Debit Card,915.42,Successful
38408,36227,1,2026-01-24 21:18:56,Debit Card,473.39,Successful
38409,36228,1,2026-02-01 12:37:40,PayPal,405.95,Successful
38410,36229,1,2026-05-10 17:48:34,PayPal,123.00,Successful
38411,36230,1,2026-08-02 20:29:48,PayPal,140.42,Successful
38412,36231,1,2026-02-28 11:56:00,Credit Card,489.73,Successful
38413,36232,1,2026-03-17 06:21:40,Credit Card,301.75,Successful
38414,36233,1,2026-03-19 08:31:43,Debit Card,460.52,Successful
38415,36234,1,2026-03-27 06:35:30,Apple Pay,460.46,Successful
38416,36235,1,2026-03-30 18:28:02,Debit Card,111.06,Successful
38417,36236,1,2026-03-31 03:24:35,Apple Pay,501.94,Successful
38418,36237,1,2026-04-04 15:12:04,Credit Card,187.01,Successful
38419,36238,1,2026-04-12 18:01:27,Credit Card,298.20,Successful
38420,36239,1,2026-04-15 18:35:48,Debit Card,147.31,Successful
38421,36240,1,2026-04-18 21:04:28,Credit Card,51.88,Successful
38422,36241,1,2026-04-20 20:44:38,Apple Pay,161.24,Successful
38423,36242,1,2026-04-21 14:48:24,Credit Card,232.45,Successful
38424,36243,1,2026-04-25 19:05:24,Debit Card,150.22,Successful
38425,36244,1,2026-05-04 09:46:06,Credit Card,243.23,Successful
38426,36245,1,2026-05-08 17:59:54,Credit Card,251.40,Successful
38427,36246,1,2026-06-27 21:00:33,Debit Card,67.93,Failed
38428,36247,1,2026-06-29 14:09:19,PayPal,552.36,Successful
38429,36248,1,2026-07-15 16:33:17,Credit Card,508.72,Successful
38430,36249,1,2026-07-27 10:45:14,Credit Card,229.28,Successful
38431,36250,1,2026-08-16 19:32:16,Credit Card,267.07,Successful
38432,36251,1,2026-08-25 09:46:04,Debit Card,50.62,Failed
38433,36251,2,2026-08-25 20:37:04,Debit Card,50.62,Successful
38434,36252,1,2025-05-02 18:35:54,Credit Card,149.15,Successful
38435,36253,1,2025-05-18 15:48:30,Debit Card,441.08,Successful
38436,36254,1,2025-07-19 17:56:38,PayPal,515.53,Successful
38437,36255,1,2025-11-07 09:08:38,Credit Card,142.74,Successful
38438,36256,1,2026-03-12 17:32:46,Credit Card,533.76,Successful
38439,36257,1,2026-03-20 06:21:26,Credit Card,323.46,Successful
38440,36258,1,2026-08-28 00:42:06,Credit Card,268.90,Successful
38441,36259,1,2026-09-02 12:50:55,Credit Card,242.34,Successful
38442,36260,1,2024-02-12 02:08:44,Google Pay,630.54,Failed
38443,36260,2,2024-02-12 23:31:44,Debit Card,630.54,Successful
38444,36261,1,2024-02-22 23:08:14,Debit Card,359.45,Successful
38445,36262,1,2024-02-27 12:03:49,Debit Card,137.25,Successful
38446,36263,1,2024-02-28 13:27:07,Credit Card,444.67,Successful
38447,36264,1,2024-03-10 21:14:33,Credit Card,103.93,Successful
38448,36265,1,2024-03-12 14:35:43,Debit Card,138.98,Successful
38449,36266,1,2024-03-28 09:59:16,Credit Card,620.94,Successful
38450,36267,1,2024-04-29 08:26:56,Credit Card,83.32,Successful
38451,36268,1,2024-05-12 17:08:33,PayPal,326.69,Successful
38452,36269,1,2024-05-22 19:18:21,PayPal,365.87,Successful
38453,36270,1,2024-05-31 21:05:13,Credit Card,433.68,Successful
38454,36271,1,2024-06-12 20:18:05,Credit Card,217.08,Successful
38455,36272,1,2024-06-17 22:08:35,Debit Card,235.11,Successful
38456,36273,1,2024-06-27 10:31:18,Google Pay,637.45,Successful
38457,36274,1,2024-07-18 17:36:31,Credit Card,518.28,Successful
38458,36275,1,2024-08-01 14:12:50,Credit Card,141.10,Successful
38459,36276,1,2024-08-05 16:42:59,Credit Card,712.61,Successful
38460,36277,1,2024-08-16 01:04:04,Apple Pay,163.95,Successful
38461,36278,1,2024-08-30 18:41:09,Debit Card,788.26,Successful
38462,36279,1,2024-09-12 21:32:37,Google Pay,512.68,Successful
38463,36280,1,2024-09-16 16:21:06,Credit Card,37.71,Successful
38464,36281,1,2024-09-17 07:02:29,Credit Card,78.65,Successful
38465,36282,1,2024-10-07 01:44:15,Credit Card,575.06,Successful
38466,36283,1,2024-10-09 20:37:54,Debit Card,143.04,Successful
38467,36284,1,2024-12-02 09:17:38,Debit Card,892.63,Successful
38468,36285,1,2024-12-08 11:58:20,Credit Card,374.68,Successful
38469,36286,1,2024-12-12 13:59:00,Credit Card,376.35,Successful
38470,36287,1,2024-12-19 20:00:18,Credit Card,582.83,Successful
38471,36288,1,2024-12-20 11:40:58,PayPal,131.67,Successful
38472,36289,1,2024-12-21 14:34:45,Credit Card,270.66,Failed
38473,36290,1,2024-12-24 22:23:17,Credit Card,301.75,Successful
38474,36291,1,2025-01-18 20:53:25,Credit Card,190.50,Successful
38475,36292,1,2025-02-23 19:40:02,Apple Pay,124.95,Successful
