OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
31288,2123,2026-05-27 13:40:57,851.68,0.15,127.75,Standard,0.00,50.68,774.61
31289,2123,2026-06-02 16:24:05,236.74,0.05,11.84,Standard,0.00,15.74,240.64
31290,2123,2026-07-18 14:36:52,87.51,0.10,8.75,Standard,5.99,5.93,90.68
31291,2123,2026-08-31 16:20:09,439.50,0.10,43.95,Standard,0.00,27.69,423.24
31292,2124,2023-05-14 19:29:30,159.52,0.05,7.98,Standard,0.00,10.61,162.15
31293,2124,2023-06-23 10:59:46,415.70,0.10,41.57,Standard,0.00,26.19,400.32
31294,2124,2023-07-27 21:49:01,205.40,0.05,10.27,Standard,0.00,13.66,208.79
31295,2124,2023-09-24 17:51:20,94.84,0.00,0.00,Standard,5.99,7.06,107.89
31296,2124,2023-11-15 21:35:42,60.76,0.00,0.00,Standard,5.99,4.67,71.42
31297,2124,2023-12-29 10:57:09,74.12,0.00,0.00,Standard,5.99,5.61,85.72
31298,2124,2024-01-04 22:31:41,487.66,0.10,48.77,Standard,0.00,30.72,469.61
31299,2124,2024-01-05 20:10:08,328.61,0.10,32.86,Standard,0.00,20.70,316.45
31300,2124,2024-02-22 17:21:21,154.38,0.05,7.72,Standard,0.00,10.27,156.93
31301,2124,2024-04-07 19:55:21,158.02,0.05,7.90,Standard,0.00,10.51,160.63
31302,2124,2024-04-13 20:02:25,23.91,0.10,2.39,Standard,5.99,1.93,29.44
31303,2124,2024-04-23 20:35:04,559.57,0.15,83.94,Standard,0.00,33.29,508.92
31304,2124,2024-04-28 22:37:00,489.67,0.10,48.97,Standard,0.00,30.85,471.55
31305,2124,2024-05-15 19:06:45,140.64,0.05,7.03,Standard,0.00,9.35,142.96
31306,2124,2024-06-16 20:00:58,219.88,0.05,10.99,Standard,0.00,14.62,223.51
31307,2124,2024-08-14 12:43:52,37.95,0.00,0.00,Standard,5.99,3.08,47.02
31308,2124,2024-09-16 13:24:41,322.38,0.10,32.24,Standard,0.00,20.31,310.45
31309,2124,2024-10-01 20:59:20,25.23,0.00,0.00,Standard,5.99,2.19,33.41
31310,2124,2024-10-17 21:06:52,448.48,0.10,44.85,Standard,0.00,28.25,431.88
31311,2124,2024-12-03 11:38:38,345.69,0.10,34.57,Standard,0.00,21.78,332.90
31312,2124,2024-12-22 14:34:35,830.43,0.15,124.56,Two-Day,0.00,49.41,755.28
31313,2124,2024-12-30 17:48:40,312.89,0.10,31.29,Standard,0.00,19.71,301.31
31314,2124,2025-01-01 12:24:54,577.48,0.15,86.62,Standard,0.00,34.36,525.22
31315,2124,2025-03-14 18:01:45,133.88,0.05,6.69,Standard,0.00,8.90,136.09
31316,2124,2025-04-03 11:44:44,422.98,0.10,42.30,Next-Day,0.00,26.65,407.33
31317,2124,2025-04-24 19:59:53,83.92,0.00,0.00,Standard,5.99,6.29,96.20
31318,2124,2025-05-03 17:33:01,278.82,0.10,27.88,Two-Day,0.00,17.57,268.51
31319,2124,2025-05-07 21:46:01,128.47,0.05,6.42,Standard,5.99,8.96,137.00
31320,2124,2025-05-19 18:47:57,205.23,0.05,10.26,Standard,0.00,13.65,208.62
31321,2124,2025-05-28 20:15:04,312.89,0.10,31.29,Standard,0.00,19.71,301.31
31322,2124,2025-07-27 13:50:42,945.97,0.15,141.90,Standard,0.00,56.28,860.35
31323,2124,2025-08-24 09:52:13,387.59,0.10,38.76,Standard,0.00,24.42,373.25
31324,2124,2025-08-29 18:13:12,175.02,0.05,8.75,Standard,0.00,11.64,177.91
31325,2124,2025-08-30 21:03:07,118.08,0.05,5.90,Two-Day,12.99,8.76,133.93
31326,2124,2025-09-16 18:53:51,261.30,0.10,26.13,Next-Day,0.00,16.46,251.63
31327,2124,2025-11-24 14:39:52,85.94,0.10,8.59,Standard,5.99,5.83,89.17
31328,2124,2025-12-05 09:22:30,74.12,0.10,7.41,Standard,5.99,5.09,77.79
31329,2124,2025-12-14 21:52:01,217.67,0.05,10.88,Standard,0.00,14.48,221.27
31330,2124,2026-02-02 15:01:09,124.52,0.05,6.23,Standard,5.99,8.70,132.98
31331,2124,2026-02-23 13:13:35,171.33,0.05,8.57,Standard,0.00,11.39,174.15
31332,2124,2026-04-13 16:38:53,42.21,0.00,0.00,Standard,5.99,3.37,51.57
31333,2124,2026-04-15 23:50:50,158.48,0.10,15.85,Two-Day,0.00,9.98,152.61
31334,2124,2026-04-21 09:04:09,147.19,0.05,7.36,Standard,0.00,9.79,149.62
31335,2124,2026-04-25 20:21:14,271.72,0.10,27.17,Standard,0.00,17.12,261.67
31336,2124,2026-05-01 12:35:05,337.78,0.10,33.78,Standard,0.00,21.28,325.28
31337,2124,2026-05-20 20:56:47,136.24,0.05,6.81,Two-Day,0.00,9.06,138.49
31338,2124,2026-05-30 18:33:38,394.72,0.10,39.47,Two-Day,0.00,24.87,380.12
31339,2124,2026-07-08 13:19:17,184.33,0.05,9.22,Two-Day,0.00,12.26,187.37
31340,2124,2026-08-02 19:25:12,359.28,0.10,35.93,Standard,0.00,22.63,345.98
31341,2124,2026-08-06 05:20:55,875.83,0.15,131.37,Standard,0.00,52.11,796.57
31342,2125,2026-07-21 21:51:18,149.93,0.05,7.50,Standard,0.00,9.97,152.40
31343,2125,2026-07-22 14:46:49,118.08,0.05,5.90,Two-Day,12.99,8.76,133.93
31344,2125,2026-07-30 19:35:53,205.23,0.05,10.26,Two-Day,0.00,13.65,208.62
31345,2125,2026-08-07 21:24:08,339.01,0.10,33.90,Two-Day,0.00,21.36,326.47
31346,2125,2026-08-10 11:54:26,107.76,0.05,5.39,Two-Day,12.99,8.08,123.44
31347,2125,2026-08-19 00:41:09,490.91,0.10,49.09,Next-Day,0.00,30.93,472.75
31348,2125,2026-09-03 18:59:33,148.99,0.10,14.90,Standard,0.00,9.39,143.48
31349,2125,2026-09-03 12:29:25,187.41,0.05,9.37,Standard,0.00,12.46,190.50
31350,2126,2024-11-28 22:50:05,512.54,0.15,76.88,Standard,0.00,30.50,466.16
31351,2126,2025-08-17 18:55:23,158.48,0.05,7.92,Two-Day,0.00,10.54,161.10
31352,2126,2026-04-26 15:38:41,573.13,0.15,85.97,Standard,0.00,34.10,521.26
31353,2126,2026-06-30 14:37:57,285.94,0.10,28.59,Two-Day,0.00,18.01,275.36
31354,2126,2026-07-20 19:36:46,356.07,0.10,35.61,Two-Day,0.00,22.43,342.89
31355,2127,2023-05-29 20:42:13,124.44,0.05,6.22,Standard,5.99,8.69,132.90
31356,2127,2023-07-21 15:37:36,407.01,0.10,40.70,Two-Day,0.00,25.64,391.95
31357,2127,2024-01-01 20:41:32,86.89,0.00,0.00,Two-Day,12.99,6.99,106.87
31358,2127,2025-12-18 19:43:09,275.06,0.10,27.51,Standard,0.00,17.33,264.88
31359,2127,2026-02-01 18:19:40,181.35,0.05,9.07,Standard,0.00,12.06,184.34
31360,2127,2026-02-02 14:30:53,251.45,0.10,25.15,Standard,0.00,15.84,242.14
31361,2127,2026-03-16 06:58:25,378.24,0.10,37.82,Standard,0.00,23.83,364.25
31362,2128,2026-08-16 19:27:58,198.49,0.05,9.92,Standard,0.00,13.20,201.77
31363,2128,2026-08-17 12:20:55,140.81,0.05,7.04,Next-Day,0.00,9.36,143.13
31364,2128,2026-08-21 18:01:33,147.19,0.05,7.36,Next-Day,0.00,9.79,149.62
31365,2129,2025-08-02 13:27:06,367.65,0.10,36.77,Standard,0.00,23.16,354.04
31366,2129,2025-08-08 16:57:15,627.71,0.15,94.16,Standard,0.00,37.35,570.90
31367,2129,2025-08-17 05:45:07,107.76,0.05,5.39,Two-Day,12.99,8.08,123.44
31368,2129,2025-10-21 18:48:47,130.90,0.20,26.18,Standard,5.99,7.75,118.46
31369,2129,2026-01-20 12:55:17,36.93,0.20,7.39,Standard,5.99,2.49,38.02
31370,2129,2026-03-03 08:28:08,344.77,0.10,34.48,Standard,0.00,21.72,332.01
31371,2129,2026-03-04 16:15:49,75.82,0.00,0.00,Standard,5.99,5.73,87.54
31372,2129,2026-04-02 12:02:24,323.74,0.10,32.37,Standard,0.00,20.40,311.77
31373,2129,2026-04-30 18:18:51,732.93,0.15,109.94,Standard,0.00,43.61,666.60
31374,2129,2026-06-05 17:05:15,451.93,0.10,45.19,Two-Day,0.00,28.47,435.21
31375,2129,2026-06-17 20:42:44,99.72,0.00,0.00,Standard,5.99,7.40,113.11
31376,2129,2026-06-24 21:40:12,163.62,0.05,8.18,Standard,0.00,10.88,166.32
31377,2129,2026-08-06 22:02:12,249.66,0.20,49.93,Standard,0.00,13.98,213.71
31378,2129,2026-08-15 23:13:49,411.65,0.10,41.17,Next-Day,0.00,25.93,396.41
31379,2129,2026-08-22 20:14:54,88.67,0.00,0.00,Two-Day,12.99,7.12,108.78
31380,2130,2023-11-30 18:08:39,336.03,0.10,33.60,Standard,0.00,21.17,323.60
31381,2130,2024-03-11 12:03:51,418.58,0.10,41.86,Standard,0.00,26.37,403.09
31382,2130,2024-07-11 11:40:01,500.01,0.15,75.00,Standard,0.00,29.75,454.76
31383,2130,2025-05-13 06:00:19,41.70,0.00,0.00,Standard,5.99,3.34,51.03
31384,2130,2026-01-18 21:11:29,412.20,0.10,41.22,Standard,0.00,25.97,396.95
31385,2130,2026-02-27 15:08:50,140.81,0.05,7.04,Standard,0.00,9.36,143.13
31386,2130,2026-05-24 17:34:50,307.91,0.10,30.79,Standard,0.00,19.40,296.52
31387,2131,2023-09-10 19:47:23,323.78,0.10,32.38,Standard,0.00,20.40,311.80
31388,2131,2023-10-09 14:23:29,226.21,0.20,45.24,Standard,0.00,12.67,193.64
31389,2131,2024-03-12 17:25:07,467.54,0.10,46.75,Standard,0.00,29.46,450.25
31390,2131,2024-03-16 11:00:19,23.26,0.00,0.00,Standard,5.99,2.05,31.30
31391,2131,2024-08-19 17:16:53,76.71,0.00,0.00,Standard,5.99,5.79,88.49
31392,2131,2024-12-22 17:00:23,383.34,0.10,38.33,Standard,0.00,24.15,369.16
31393,2131,2025-03-24 19:09:38,23.33,0.00,0.00,Two-Day,12.99,2.54,38.86
31394,2131,2025-04-04 21:22:22,128.36,0.05,6.42,Standard,5.99,8.96,136.89
31395,2131,2025-08-18 19:16:08,136.68,0.05,6.83,Standard,0.00,9.09,138.94
31396,2131,2025-08-29 09:28:24,262.91,0.10,26.29,Two-Day,0.00,16.56,253.18
31397,2131,2025-09-02 00:47:33,503.02,0.15,75.45,Standard,0.00,29.93,457.50
31398,2131,2025-12-17 20:31:06,227.46,0.05,11.37,Two-Day,0.00,15.13,231.22
31399,2131,2026-01-31 21:04:49,749.89,0.15,112.48,Two-Day,0.00,44.62,682.03
31400,2131,2026-04-13 21:01:00,695.80,0.15,104.37,Two-Day,0.00,41.40,632.83
31401,2131,2026-04-29 03:50:19,536.04,0.15,80.41,Two-Day,0.00,31.89,487.52
31402,2131,2026-05-07 19:19:42,152.88,0.05,7.64,Two-Day,0.00,10.17,155.41
31403,2131,2026-08-27 13:59:17,85.53,0.00,0.00,Standard,5.99,6.41,97.93
31404,2131,2026-08-28 14:56:21,233.77,0.05,11.69,Standard,0.00,15.55,237.63
31405,2132,2026-03-17 10:06:12,376.04,0.10,37.60,Standard,0.00,23.69,362.13
31406,2132,2026-03-25 13:01:53,121.58,0.05,6.08,Standard,5.99,8.50,129.99
31407,2132,2026-04-13 00:28:32,145.48,0.05,7.27,Two-Day,0.00,9.67,147.88
31408,2132,2026-04-21 12:14:44,41.70,0.00,0.00,Standard,5.99,3.34,51.03
31409,2132,2026-06-02 17:40:49,135.17,0.05,6.76,Standard,0.00,8.99,137.40
31410,2132,2026-06-04 19:18:10,102.37,0.05,5.12,Two-Day,12.99,7.72,117.96
31411,2132,2026-06-25 08:56:28,106.81,0.10,10.68,Standard,5.99,7.15,109.27
31412,2132,2026-07-09 09:08:33,158.35,0.05,7.92,Standard,0.00,10.53,160.96
31413,2132,2026-07-13 06:49:03,316.36,0.10,31.64,Standard,0.00,19.93,304.65
31414,2133,2023-12-05 21:21:36,609.26,0.15,91.39,Two-Day,0.00,36.25,554.12
31415,2133,2024-01-27 08:36:24,117.05,0.05,5.85,Standard,5.99,8.20,125.39
31416,2133,2024-04-12 11:03:49,195.11,0.05,9.76,Standard,0.00,12.97,198.32
31417,2133,2024-08-29 11:08:47,210.98,0.05,10.55,Standard,0.00,14.03,214.46
31418,2133,2025-05-16 11:45:10,120.79,0.05,6.04,Two-Day,12.99,8.94,136.68
31419,2133,2026-02-22 05:43:51,229.73,0.05,11.49,Standard,0.00,15.28,233.52
31420,2133,2026-08-06 18:09:37,260.88,0.10,26.09,Standard,0.00,16.44,251.23
31421,2134,2026-06-14 19:34:27,276.56,0.10,27.66,Standard,0.00,17.42,266.32
31422,2134,2026-06-30 09:07:47,246.00,0.05,12.30,Standard,0.00,16.36,250.06
31423,2134,2026-07-05 09:54:30,243.57,0.05,12.18,Two-Day,0.00,16.20,247.59
31424,2134,2026-07-06 15:34:45,371.45,0.10,37.15,Standard,0.00,23.40,357.70
31425,2134,2026-07-16 15:43:48,260.88,0.10,26.09,Standard,0.00,16.44,251.23
31426,2134,2026-07-26 11:31:13,315.53,0.10,31.55,Standard,0.00,19.88,303.86
31427,2134,2026-08-08 18:37:58,205.40,0.05,10.27,Standard,0.00,13.66,208.79
31428,2135,2023-08-24 16:00:37,600.69,0.15,90.10,Next-Day,0.00,35.74,546.33
31429,2135,2023-09-18 22:26:56,428.98,0.10,42.90,Standard,0.00,27.03,413.11
31430,2135,2023-10-10 15:33:33,380.50,0.10,38.05,Standard,0.00,23.97,366.42
31431,2135,2023-12-12 08:11:22,318.48,0.10,31.85,Standard,0.00,20.06,306.69
31432,2135,2024-01-01 19:24:09,78.70,0.00,0.00,Two-Day,12.99,6.42,98.11
31433,2135,2024-02-20 06:49:59,372.01,0.10,37.20,Standard,0.00,23.44,358.25
31434,2135,2024-03-22 11:09:52,111.70,0.10,11.17,Standard,5.99,7.46,113.98
31435,2135,2024-04-18 19:43:54,135.17,0.20,27.03,Standard,5.99,7.99,122.12
31436,2135,2024-05-04 14:45:32,373.51,0.10,37.35,Standard,0.00,23.53,359.69
31437,2135,2024-05-18 17:11:11,319.80,0.10,31.98,Standard,0.00,20.15,307.97
31438,2135,2024-06-21 14:06:14,86.89,0.00,0.00,Standard,5.99,6.50,99.38
31439,2135,2024-07-13 16:16:45,501.51,0.15,75.23,Standard,0.00,29.84,456.12
31440,2135,2024-10-08 18:19:37,303.75,0.10,30.38,Standard,0.00,19.14,292.51
31441,2135,2024-10-22 10:16:58,140.81,0.05,7.04,Standard,0.00,9.36,143.13
31442,2135,2024-12-22 17:19:31,58.10,0.00,0.00,Standard,5.99,4.49,68.58
31443,2135,2025-01-11 01:05:28,406.62,0.10,40.66,Standard,0.00,25.62,391.58
31444,2135,2025-01-26 09:26:45,443.34,0.10,44.33,Standard,0.00,27.93,426.94
31445,2135,2025-03-18 12:31:13,830.66,0.15,124.60,Standard,0.00,49.42,755.48
31446,2135,2025-03-20 16:07:59,73.71,0.00,0.00,Two-Day,12.99,6.07,92.77
31447,2135,2025-04-23 12:29:12,258.89,0.10,25.89,Standard,0.00,16.31,249.31
31448,2135,2025-05-30 17:27:52,94.84,0.00,0.00,Standard,5.99,7.06,107.89
31449,2135,2025-06-13 20:28:24,50.38,0.00,0.00,Standard,5.99,3.95,60.32
31450,2135,2025-06-19 18:27:10,60.76,0.00,0.00,Standard,5.99,4.67,71.42
31451,2135,2025-06-27 06:15:49,14.07,0.00,0.00,Standard,5.99,1.40,21.46
31452,2135,2025-07-22 05:46:17,517.73,0.15,77.66,Standard,0.00,30.80,470.87
31453,2135,2025-08-05 17:19:18,402.99,0.10,40.30,Standard,0.00,25.39,388.08
31454,2135,2025-09-25 20:26:29,275.54,0.10,27.55,Standard,0.00,17.36,265.35
31455,2135,2025-10-13 19:21:15,575.24,0.15,86.29,Two-Day,0.00,34.23,523.18
31456,2135,2025-10-17 13:43:41,322.04,0.10,32.20,Standard,0.00,20.29,310.13
31457,2135,2025-11-07 17:30:27,63.82,0.00,0.00,Standard,5.99,4.89,74.70
31458,2135,2026-01-21 17:28:16,92.76,0.00,0.00,Standard,5.99,6.91,105.66
31459,2135,2026-02-04 18:36:47,50.38,0.00,0.00,Two-Day,12.99,4.44,67.81
31460,2135,2026-02-08 00:17:14,154.17,0.05,7.71,Standard,0.00,10.25,156.71
31461,2135,2026-02-25 19:13:37,376.30,0.10,37.63,Two-Day,0.00,23.71,362.38
31462,2135,2026-03-01 13:57:53,166.29,0.05,8.31,Standard,0.00,11.06,169.04
31463,2135,2026-04-07 20:31:44,80.80,0.00,0.00,Standard,5.99,6.08,92.87
31464,2135,2026-04-24 20:39:11,113.85,0.05,5.69,Standard,5.99,7.99,122.14
31465,2135,2026-06-14 09:41:17,755.72,0.15,113.36,Standard,0.00,44.97,687.33
31466,2135,2026-06-26 13:37:22,293.85,0.10,29.39,Standard,0.00,18.51,282.97
31467,2135,2026-06-29 20:35:41,316.36,0.10,31.64,Standard,0.00,19.93,304.65
31468,2135,2026-07-14 09:28:44,485.76,0.10,48.58,Standard,0.00,30.60,467.78
31469,2135,2026-07-25 01:34:15,169.50,0.10,16.95,Standard,0.00,10.68,163.23
31470,2135,2026-07-29 17:37:49,208.26,0.05,10.41,Standard,0.00,13.85,211.70
31471,2135,2026-08-19 11:22:59,503.82,0.15,75.57,Standard,0.00,29.98,458.23
31472,2136,2024-11-30 09:35:29,87.51,0.00,0.00,Standard,5.99,6.55,100.05
31473,2136,2025-04-08 17:02:16,152.88,0.05,7.64,Next-Day,0.00,10.17,155.41
31474,2136,2025-07-01 18:51:27,308.72,0.10,30.87,Standard,0.00,19.45,297.30
31475,2136,2025-09-26 15:05:52,164.84,0.05,8.24,Standard,0.00,10.96,167.56
31476,2136,2025-11-11 19:09:24,87.51,0.00,0.00,Standard,5.99,6.55,100.05
31477,2136,2026-01-23 19:51:37,359.87,0.10,35.99,Two-Day,0.00,22.67,346.55
31478,2136,2026-04-01 17:05:26,259.41,0.10,25.94,Two-Day,0.00,16.34,249.81
31479,2136,2026-04-14 19:14:38,228.69,0.05,11.43,Standard,0.00,15.21,232.47
31480,2136,2026-05-08 22:53:13,290.89,0.10,29.09,Two-Day,0.00,18.33,280.13
31481,2136,2026-07-24 17:59:18,294.40,0.10,29.44,Standard,0.00,18.55,283.51
31482,2137,2025-07-03 20:38:26,139.08,0.05,6.95,Standard,0.00,9.25,141.38
31483,2137,2025-07-04 18:48:22,265.52,0.10,26.55,Standard,0.00,16.73,255.70
31484,2137,2025-10-26 16:15:00,68.80,0.00,0.00,Standard,5.99,5.24,80.03
31485,2137,2025-11-07 07:31:47,909.95,0.15,136.49,Standard,0.00,54.14,827.60
31486,2137,2026-01-17 20:37:43,121.05,0.05,6.05,Two-Day,12.99,8.96,136.95
31487,2137,2026-02-01 13:21:04,751.72,0.15,112.76,Standard,0.00,44.73,683.69
31488,2137,2026-03-26 22:36:55,79.09,0.00,0.00,Standard,5.99,5.96,91.04
31489,2137,2026-08-11 12:34:34,294.27,0.10,29.43,Standard,0.00,18.54,283.38
31490,2138,2025-07-26 04:47:27,23.91,0.00,0.00,Standard,5.99,2.09,31.99
31491,2138,2025-09-02 10:38:53,71.83,0.00,0.00,Standard,5.99,5.45,83.27
31492,2138,2025-11-28 23:28:41,312.89,0.10,31.29,Standard,0.00,19.71,301.31
31493,2138,2025-12-14 08:03:31,181.92,0.05,9.10,Standard,0.00,12.10,184.92
31494,2138,2026-01-24 22:15:22,79.09,0.00,0.00,Standard,5.99,5.96,91.04
31495,2138,2026-02-03 20:51:20,154.38,0.05,7.72,Two-Day,0.00,10.27,156.93
31496,2138,2026-02-20 06:08:00,384.50,0.10,38.45,Standard,0.00,24.22,370.27
31497,2138,2026-02-24 18:31:56,70.87,0.00,0.00,Standard,5.99,5.38,82.24
31498,2138,2026-05-01 13:38:54,128.47,0.05,6.42,Standard,5.99,8.96,137.00
31499,2138,2026-05-07 15:03:51,240.70,0.05,12.04,Two-Day,0.00,16.01,244.67
31500,2138,2026-06-04 13:27:10,274.09,0.10,27.41,Standard,0.00,17.27,263.95
31501,2138,2026-07-07 02:27:56,249.07,0.20,49.81,Next-Day,0.00,13.95,213.21
31502,2139,2025-06-24 20:27:00,174.30,0.05,8.72,Standard,0.00,11.59,177.17
31503,2139,2025-12-07 16:39:18,74.12,0.00,0.00,Standard,5.99,5.61,85.72
31504,2139,2026-07-26 18:38:25,25.98,0.00,0.00,Standard,5.99,2.24,34.21
31505,2139,2026-09-04 15:05:24,435.27,0.10,43.53,Standard,0.00,27.42,419.16
31506,2140,2023-12-11 21:58:09,251.45,0.10,25.15,Standard,0.00,15.84,242.14
31507,2140,2024-03-23 03:59:35,222.36,0.05,11.12,Standard,0.00,14.79,226.03
31508,2140,2024-06-25 11:39:09,111.87,0.05,5.59,Two-Day,12.99,8.35,127.62
31509,2140,2024-07-27 22:39:52,301.39,0.10,30.14,Standard,0.00,18.99,290.24
31510,2140,2024-08-25 16:17:11,549.95,0.15,82.49,Two-Day,0.00,32.72,500.18
31511,2140,2024-09-29 21:03:02,104.40,0.05,5.22,Standard,5.99,7.36,112.53
31512,2140,2024-10-03 12:23:51,457.93,0.10,45.79,Standard,0.00,28.85,440.99
31513,2140,2024-10-24 17:50:39,101.67,0.05,5.08,Standard,5.99,7.18,109.76
31514,2140,2024-11-02 19:06:17,161.28,0.05,8.06,Standard,0.00,10.73,163.95
31515,2140,2024-11-11 16:30:06,411.04,0.10,41.10,Standard,0.00,25.90,395.84
31516,2140,2024-11-18 19:54:30,316.36,0.10,31.64,Standard,0.00,19.93,304.65
31517,2140,2024-12-08 15:04:27,373.65,0.10,37.37,Standard,0.00,23.54,359.82
31518,2140,2025-01-27 17:06:01,313.10,0.10,31.31,Two-Day,0.00,19.73,301.52
31519,2140,2025-05-02 18:45:46,749.76,0.15,112.46,Next-Day,0.00,44.61,681.91
31520,2140,2025-06-25 13:41:59,117.05,0.05,5.85,Standard,5.99,8.20,125.39
31521,2140,2025-07-21 14:28:15,554.14,0.15,83.12,Standard,0.00,32.97,503.99
31522,2140,2025-07-22 17:09:50,51.96,0.00,0.00,Standard,5.99,4.06,62.01
31523,2140,2025-07-27 18:12:54,496.87,0.10,49.69,Standard,0.00,31.30,478.48
31524,2140,2025-08-14 18:50:39,130.73,0.10,13.07,Standard,5.99,8.66,132.31
31525,2140,2025-08-22 14:12:53,67.04,0.00,0.00,Standard,5.99,5.11,78.14
31526,2140,2025-09-02 21:21:19,191.46,0.05,9.57,Standard,0.00,12.73,194.62
31527,2140,2025-09-12 07:30:02,137.27,0.05,6.86,Standard,0.00,9.13,139.54
31528,2140,2025-11-25 20:51:47,100.76,0.05,5.04,Standard,5.99,7.12,108.83
31529,2140,2025-12-15 05:41:15,38.55,0.00,0.00,Standard,5.99,3.12,47.66
31530,2140,2025-12-18 12:23:22,83.92,0.00,0.00,Standard,5.99,6.29,96.20
31531,2140,2026-01-06 12:55:04,312.89,0.10,31.29,Standard,0.00,19.71,301.31
31532,2140,2026-01-24 18:15:14,111.70,0.05,5.59,Standard,5.99,7.85,119.95
31533,2140,2026-02-06 20:38:53,631.18,0.15,94.68,Standard,0.00,37.56,574.06
31534,2140,2026-02-07 21:09:16,154.38,0.05,7.72,Standard,0.00,10.27,156.93
31535,2140,2026-02-20 22:23:14,417.11,0.10,41.71,Standard,0.00,26.28,401.68
31536,2140,2026-02-21 07:38:12,494.04,0.10,49.40,Standard,0.00,31.12,475.76
31537,2140,2026-03-13 19:38:15,261.06,0.10,26.11,Standard,0.00,16.45,251.40
31538,2140,2026-03-20 21:24:55,327.27,0.10,32.73,Standard,0.00,20.62,315.16
31539,2140,2026-04-17 21:01:19,345.76,0.10,34.58,Next-Day,0.00,21.78,332.96
31540,2140,2026-07-07 18:35:03,396.52,0.10,39.65,Standard,0.00,24.98,381.85
31541,2140,2026-08-01 19:36:13,140.81,0.10,14.08,Standard,0.00,8.87,135.60
31542,2141,2025-07-21 05:32:00,119.71,0.05,5.99,Standard,5.99,8.38,128.09
31543,2141,2025-08-01 15:00:59,162.50,0.05,8.13,Standard,0.00,10.81,165.18
31544,2141,2025-10-14 09:30:18,302.92,0.10,30.29,Standard,0.00,19.08,291.71
31545,2141,2025-10-15 16:24:51,440.79,0.10,44.08,Two-Day,0.00,27.77,424.48
31546,2141,2025-12-05 14:25:13,127.87,0.05,6.39,Standard,5.99,8.92,136.39
31547,2141,2026-07-19 21:55:30,151.84,0.05,7.59,Standard,0.00,10.10,154.35
31548,2141,2026-07-21 10:07:41,450.87,0.10,45.09,Next-Day,0.00,28.40,434.18
31549,2141,2026-08-09 09:04:13,83.40,0.00,0.00,Standard,5.99,6.26,95.65
31550,2141,2026-08-12 22:27:28,187.04,0.05,9.35,Standard,0.00,12.44,190.13
31551,2142,2026-07-18 21:26:53,240.87,0.05,12.04,Standard,0.00,16.02,244.85
31552,2142,2026-08-06 11:19:01,127.13,0.10,12.71,Next-Day,24.99,9.76,149.17
31553,2143,2023-08-28 21:05:45,445.59,0.10,44.56,Standard,0.00,28.07,429.10
31554,2143,2023-09-17 10:24:53,93.52,0.00,0.00,Two-Day,12.99,7.46,113.97
31555,2143,2023-11-17 10:46:12,60.79,0.00,0.00,Standard,5.99,4.67,71.45
31556,2143,2023-12-02 11:28:38,419.16,0.10,41.92,Two-Day,0.00,26.41,403.65
31557,2143,2023-12-03 08:03:32,173.78,0.05,8.69,Standard,0.00,11.56,176.65
31558,2143,2024-01-21 19:46:02,477.16,0.10,47.72,Standard,0.00,30.06,459.50
31559,2143,2024-02-25 16:24:18,87.51,0.00,0.00,Standard,5.99,6.55,100.05
31560,2143,2024-03-30 11:04:38,270.02,0.10,27.00,Standard,0.00,17.01,260.03
31561,2143,2024-04-04 20:17:58,174.33,0.10,17.43,Next-Day,0.00,10.98,167.88
31562,2143,2024-05-28 18:58:21,191.52,0.20,38.30,Standard,0.00,10.73,163.95
31563,2143,2024-06-04 20:30:05,307.39,0.10,30.74,Standard,0.00,19.37,296.02
31564,2143,2024-06-16 12:53:42,442.09,0.10,44.21,Standard,0.00,27.85,425.73
31565,2143,2024-06-18 17:32:10,226.21,0.20,45.24,Two-Day,0.00,12.67,193.64
31566,2143,2024-06-27 17:14:54,361.00,0.10,36.10,Standard,0.00,22.74,347.64
31567,2143,2024-06-27 15:59:11,205.40,0.05,10.27,Standard,0.00,13.66,208.79
31568,2143,2024-07-16 15:16:48,274.57,0.10,27.46,Two-Day,0.00,17.30,264.41
31569,2143,2024-10-18 12:35:27,110.90,0.05,5.55,Next-Day,24.99,9.12,139.46
31570,2143,2024-11-12 18:31:30,289.86,0.10,28.99,Standard,0.00,18.26,279.13
31571,2143,2024-11-27 09:10:37,673.59,0.15,101.04,Standard,0.00,40.08,612.63
31572,2143,2024-12-11 19:43:49,277.47,0.10,27.75,Two-Day,0.00,17.48,267.20
31573,2143,2025-01-20 20:41:08,52.30,0.00,0.00,Two-Day,12.99,4.57,69.86
31574,2143,2025-04-21 14:11:37,121.58,0.05,6.08,Standard,5.99,8.50,129.99
31575,2143,2025-05-06 20:43:01,397.45,0.10,39.75,Standard,0.00,25.04,382.74
31576,2143,2025-05-18 18:17:50,342.42,0.10,34.24,Two-Day,0.00,21.57,329.75
31577,2143,2025-07-04 19:34:42,384.50,0.10,38.45,Standard,0.00,24.22,370.27
31578,2143,2025-07-07 07:45:31,68.80,0.00,0.00,Two-Day,12.99,5.73,87.52
31579,2143,2025-08-14 10:10:12,226.21,0.05,11.31,Standard,0.00,15.04,229.94
31580,2143,2025-10-02 01:54:09,306.36,0.10,30.64,Two-Day,0.00,19.30,295.02
